,Valor_Numerico,ID_Municipio,Nombre_Municipio,ID_Indicador,Nombre_Indicador,Hombres,Mujeres,Porcentaje de población con ingreso inferior a la línea de pobreza por ingresos,Porcentaje de población con ingreso inferior a la línea de pobreza extrema por ingresos,Porcentaje de personas de 15 años y más alfabetas,Grado promedio de escolaridad de la población de 15 y más años,Porcentaje de personas con rezago educativo,Promedio de alumnos inscritos por escuela de nivel preescolar,Promedio de alumnos inscritos por escuela de nivel primaria,Promedio de alumnos inscritos por escuela de nivel secundaria,Promedio de alumnos atendidos por grupo de nivel preescolar,Promedio de alumnos atendidos por grupo de nivel primaria,Promedio de alumnos atendidos por grupo de nivel secundaria,Promedio de alumnos atendidos por un maestro en el nivel preescolar,Promedio de alumnos atendidos por un maestro en el nivel primaria,Promedio de alumnos atendidos por un maestro en el nivel secundaria,Porcentaje de población en situación de pobreza,Porcentaje de población en situación de pobreza extrema,Porcentaje de población en situación de pobreza moderada,Porcentaje de población vulnerable por carencias sociales,Porcentaje de población vulnerable por ingresos,Porcentaje de población no pobre y no vulnerable,Porcentaje de población con carencia por acceso a los servicios de salud,Porcentaje de población con carencia por acceso a la seguridad social,Porcentaje de población con carencia por calidad y espacios de la vivienda,Porcentaje de población con carencia por acceso a los servicios básicos en la vivienda,Porcentaje de población con carencia por acceso a la alimentación,Porcentaje de población con al menos una carencia social,Porcentaje de población con tres o más carencias sociales
2023,,164,ID_164,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,105.3243,279.225,204.4167,,,,,,,,,,,,,,,,,,,
2024,,164,ID_164,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,100.0541,284.875,212.25,,,,,,,,,,,,,,,,,,,
2025,,164,ID_164,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,91.2857,266.5,195.2069,,,,,,,,,,,,,,,,,,,
2022,,165,ID_165,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,33.5,86.0,42.5,,,,,,,,,,,,,,,,,,,
2023,,165,ID_165,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,29.5,93.5,38.5,,,,,,,,,,,,,,,,,,,
2024,,165,ID_165,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,25.5,86.0,43.0,,,,,,,,,,,,,,,,,,,
2025,,165,ID_165,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,25.5,77.0,41.5,,,,,,,,,,,,,,,,,,,
2022,,166,ID_166,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,43.5556,118.4444,72.4,,,,,,,,,,,,,,,,,,,
2023,,166,ID_166,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,44.8889,123.2222,67.4,,,,,,,,,,,,,,,,,,,
2024,,166,ID_166,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,41.3333,122.8889,68.2,,,,,,,,,,,,,,,,,,,
2025,,166,ID_166,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,36.8,114.5556,68.6,,,,,,,,,,,,,,,,,,,
2022,,167,ID_167,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,41.5,90.7333,63.9091,,,,,,,,,,,,,,,,,,,
2023,,167,ID_167,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,40.8125,86.4,57.5,,,,,,,,,,,,,,,,,,,
2024,,167,ID_167,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,39.0,85.9333,57.5833,,,,,,,,,,,,,,,,,,,
2025,,167,ID_167,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,35.6875,87.6,49.1667,,,,,,,,,,,,,,,,,,,
2022,,168,ID_168,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,65.25,188.0,108.0,,,,,,,,,,,,,,,,,,,
2023,,168,ID_168,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,74.0,199.4,100.0,,,,,,,,,,,,,,,,,,,
2024,,168,ID_168,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,77.0,197.0,106.6667,,,,,,,,,,,,,,,,,,,
2025,,168,ID_168,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,66.0,200.0,116.6667,,,,,,,,,,,,,,,,,,,
2022,,169,ID_169,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,36.4516,77.2353,75.0,,,,,,,,,,,,,,,,,,,
2023,,169,ID_169,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,37.6333,78.6364,79.6,,,,,,,,,,,,,,,,,,,
2024,,169,ID_169,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,34.7742,76.0588,80.0667,,,,,,,,,,,,,,,,,,,
2025,,169,ID_169,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,34.0323,72.4857,77.1333,,,,,,,,,,,,,,,,,,,
2022,,170,ID_170,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,59.8462,194.5385,113.5556,,,,,,,,,,,,,,,,,,,
2023,,170,ID_170,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,61.2308,188.3077,118.6667,,,,,,,,,,,,,,,,,,,
2024,,170,ID_170,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,60.5385,183.6923,110.3,,,,,,,,,,,,,,,,,,,
2025,,170,ID_170,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,57.0,182.3077,109.1,,,,,,,,,,,,,,,,,,,
2022,,171,ID_171,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,104.0,242.5,109.0,,,,,,,,,,,,,,,,,,,
2023,,171,ID_171,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,99.0,247.0,114.5,,,,,,,,,,,,,,,,,,,
2024,,171,ID_171,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,101.0,244.5,108.0,,,,,,,,,,,,,,,,,,,
2025,,171,ID_171,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,94.0,229.5,112.5,,,,,,,,,,,,,,,,,,,
2022,,172,ID_172,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,29.9545,62.2075,68.5652,,,,,,,,,,,,,,,,,,,
2023,,172,ID_172,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,26.0816,63.1731,69.2609,,,,,,,,,,,,,,,,,,,
2024,,172,ID_172,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,25.8723,62.5,63.3846,,,,,,,,,,,,,,,,,,,
2025,,172,ID_172,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,23.5417,60.6346,60.1852,,,,,,,,,,,,,,,,,,,
2022,,173,ID_173,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,44.6667,157.5,295.5,,,,,,,,,,,,,,,,,,,
2023,,173,ID_173,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,41.1667,158.5,290.5,,,,,,,,,,,,,,,,,,,
2024,,173,ID_173,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,33.4286,148.25,282.0,,,,,,,,,,,,,,,,,,,
2025,,173,ID_173,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,34.3333,144.75,293.0,,,,,,,,,,,,,,,,,,,
2022,,174,ID_174,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,68.7755,222.8958,229.4545,,,,,,,,,,,,,,,,,,,
2023,,174,ID_174,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,69.8367,219.8125,228.0455,,,,,,,,,,,,,,,,,,,
2024,,174,ID_174,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,67.7708,215.0,234.0,,,,,,,,,,,,,,,,,,,
2025,,174,ID_174,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,54.1212,194.375,211.1111,,,,,,,,,,,,,,,,,,,
2022,,175,ID_175,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,49.8571,151.1111,68.8333,,,,,,,,,,,,,,,,,,,
2023,,175,ID_175,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,56.7143,157.8889,69.0,,,,,,,,,,,,,,,,,,,
2024,,175,ID_175,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,53.1429,156.4444,66.1667,,,,,,,,,,,,,,,,,,,
2025,,175,ID_175,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,49.5714,152.3333,70.1667,,,,,,,,,,,,,,,,,,,
2022,,176,ID_176,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,48.1111,139.875,48.1429,,,,,,,,,,,,,,,,,,,
2023,,176,ID_176,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,48.2222,140.375,49.2857,,,,,,,,,,,,,,,,,,,
2024,,176,ID_176,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,47.5556,140.25,47.4286,,,,,,,,,,,,,,,,,,,
2025,,176,ID_176,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,45.8889,136.375,50.1429,,,,,,,,,,,,,,,,,,,
2022,,177,ID_177,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,68.4884,185.5238,160.15,,,,,,,,,,,,,,,,,,,
2023,,177,ID_177,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,71.7442,182.5238,164.0,,,,,,,,,,,,,,,,,,,
2024,,177,ID_177,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,68.9767,182.9762,159.619,,,,,,,,,,,,,,,,,,,
2025,,177,ID_177,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,61.6,178.2791,154.6818,,,,,,,,,,,,,,,,,,,
2022,,178,ID_178,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,25.7143,52.6316,44.8696,,,,,,,,,,,,,,,,,,,
2023,,178,ID_178,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,24.8611,50.9737,42.8261,,,,,,,,,,,,,,,,,,,
2024,,178,ID_178,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,24.8378,49.7105,44.1304,,,,,,,,,,,,,,,,,,,
2025,,178,ID_178,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,24.4857,49.3514,43.3913,,,,,,,,,,,,,,,,,,,
2022,,179,ID_179,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,48.8148,141.5,81.15,,,,,,,,,,,,,,,,,,,
2023,,179,ID_179,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,48.25,146.7308,79.85,,,,,,,,,,,,,,,,,,,
2024,,179,ID_179,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,49.5,145.1923,81.0,,,,,,,,,,,,,,,,,,,
2025,,179,ID_179,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,47.069,143.7778,82.6667,,,,,,,,,,,,,,,,,,,
2022,,180,ID_180,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,65.7619,227.3636,170.9231,,,,,,,,,,,,,,,,,,,
2023,,180,ID_180,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,74.0952,226.0455,169.9231,,,,,,,,,,,,,,,,,,,
2024,,180,ID_180,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,73.9524,227.6818,177.0769,,,,,,,,,,,,,,,,,,,
2025,,180,ID_180,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,68.5217,214.5,175.0,,,,,,,,,,,,,,,,,,,
2022,,181,ID_181,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,80.3333,480.0,357.0,,,,,,,,,,,,,,,,,,,
2023,,181,ID_181,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,98.3333,481.0,328.0,,,,,,,,,,,,,,,,,,,
2024,,181,ID_181,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,98.6667,493.0,345.0,,,,,,,,,,,,,,,,,,,
2025,,181,ID_181,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,90.0,471.5,368.0,,,,,,,,,,,,,,,,,,,
2022,,182,ID_182,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,131.5,351.0,200.0,,,,,,,,,,,,,,,,,,,
2023,,182,ID_182,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,137.5,357.5,196.0,,,,,,,,,,,,,,,,,,,
2024,,182,ID_182,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,126.0,381.0,177.0,,,,,,,,,,,,,,,,,,,
2025,,182,ID_182,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,132.5,373.0,182.0,,,,,,,,,,,,,,,,,,,
2022,,183,ID_183,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,46.2308,102.7931,76.5882,,,,,,,,,,,,,,,,,,,
2023,,183,ID_183,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,44.0741,101.5172,78.6471,,,,,,,,,,,,,,,,,,,
2024,,183,ID_183,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,45.0741,96.7586,70.0556,,,,,,,,,,,,,,,,,,,
2025,,183,ID_183,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,43.0,97.6071,75.2941,,,,,,,,,,,,,,,,,,,
2022,,184,ID_184,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,31.1667,71.0,55.0,,,,,,,,,,,,,,,,,,,
2023,,184,ID_184,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,29.0,69.7692,59.8333,,,,,,,,,,,,,,,,,,,
2024,,184,ID_184,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,29.5385,67.0769,64.3333,,,,,,,,,,,,,,,,,,,
2025,,184,ID_184,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,28.7692,67.5385,67.0,,,,,,,,,,,,,,,,,,,
2022,,185,ID_185,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,59.1111,157.625,86.8333,,,,,,,,,,,,,,,,,,,
2023,,185,ID_185,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,65.8889,164.25,90.0,,,,,,,,,,,,,,,,,,,
2024,,185,ID_185,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,63.2222,165.125,95.1667,,,,,,,,,,,,,,,,,,,
2025,,185,ID_185,52,Promedio alumnos inscritos por escuela (Básica),,,,,,,,59.5556,168.0,104.6667,,,,,,,,,,,,,,,,,,,
